software-properties-common	0.99.49.4	all
software-properties-gtk	0.99.49.4	all
sosreport	4.10.2-0ubuntu0~24.04.1	arm64
sound-icons	0.1-8	all
sound-theme-freedesktop	0.8-2ubuntu1	all
speech-dispatcher	0.12.0~rc2-2build3	arm64
speech-dispatcher-audio-plugins	0.12.0~rc2-2build3	arm64
speech-dispatcher-espeak-ng	0.12.0~rc2-2build3	arm64
spice-vdagent	0.22.1-4ubuntu0.1	arm64
sqlite3	3.45.1-1ubuntu2.7	arm64
squashfs-tools	1:4.6.1-1build1	arm64
srptools	50.0-2ubuntu0.2	arm64
ssh	1:9.6p1-3ubuntu13.19	all
ssh-import-id	5.11-0ubuntu2.24.04.1	all
ssl-cert	1.1.2ubuntu1	all
strace	6.8-0ubuntu2	arm64
sudo	1.9.15p5-3ubuntu5.24.04.2	arm64
swig	4.2.0-2ubuntu1	arm64
switcheroo-control	2.6-2build2	arm64
sysstat	12.6.1-2	arm64
system-config-printer-common	1.5.18-1ubuntu9	all
system-config-printer-udev	1.5.18-1ubuntu9	arm64
systemd	255.4-1ubuntu8.17	arm64
systemd-dev	255.4-1ubuntu8.17	all
systemd-hwe-hwdb	255.1.7	all
systemd-resolved	255.4-1ubuntu8.17	arm64
systemd-sysv	255.4-1ubuntu8.17	arm64
systemd-timesyncd	255.4-1ubuntu8.17	arm64
sysvinit-utils	3.08-6ubuntu3	arm64
tailscale	1.102.3	arm64
tailscale-archive-keyring	1.35.181	all
tar	1.35+dfsg-3ubuntu0.4	arm64
tcl	8.6.14build1	arm64
tcl8.6	8.6.14+dfsg-1build1	arm64
tcpdump	4.99.4-3ubuntu4.24.04.1	arm64
tdb-tools	1.4.10-1build1	arm64
tecla	46.0-1ubuntu0.1	arm64
telnet	0.17+2.5-3ubuntu4.2	all
thin-provisioning-tools	0.9.0-2ubuntu5.1	arm64
thunderbird	2:1snap1-0ubuntu3	arm64
thunderbird-locale-de	2:1snap1-0ubuntu3	all
thunderbird-locale-en	2:1snap1-0ubuntu3	all
thunderbird-locale-en-gb	2:1snap1-0ubuntu3	all
thunderbird-locale-en-us	2:1snap1-0ubuntu3	all
thunderbird-locale-es	2:1snap1-0ubuntu3	all
thunderbird-locale-es-ar	2:1snap1-0ubuntu3	all
thunderbird-locale-es-es	2:1snap1-0ubuntu3	all
thunderbird-locale-fr	2:1snap1-0ubuntu3	all
thunderbird-locale-it	2:1snap1-0ubuntu3	all
thunderbird-locale-pt	2:1snap1-0ubuntu3	all
thunderbird-locale-pt-br	2:1snap1-0ubuntu3	all
thunderbird-locale-pt-pt	2:1snap1-0ubuntu3	all
thunderbird-locale-ru	2:1snap1-0ubuntu3	all
thunderbird-locale-zh-cn	2:1snap1-0ubuntu3	all
thunderbird-locale-zh-hans	2:1snap1-0ubuntu3	all
thunderbird-locale-zh-hant	2:1snap1-0ubuntu3	all
thunderbird-locale-zh-tw	2:1snap1-0ubuntu3	all
time	1.9-0.2build1	arm64
tmux	3.4-1ubuntu0.1	arm64
tnftp	20230507-2build3	arm64
totem	43.0-2ubuntu4	arm64
totem-common	43.0-2ubuntu4	all
totem-plugins	43.0-2ubuntu4	arm64
tpm-udev	0.6ubuntu1	all
tpm2-tools	5.6-1build4	arm64
trace-cmd	3.2-1ubuntu2	arm64
tracker	3.7.1-1build1	arm64
tracker-extract	3.7.1-1ubuntu0.1	arm64
tracker-miner-fs	3.7.1-1ubuntu0.1	arm64
transmission-common	4.0.5-1ubuntu0.1	arm64
transmission-gtk	4.0.5-1ubuntu0.1	arm64
tzdata	2026c-0ubuntu0.24.04.1	all
ubuntu-advantage-desktop-daemon	1.11ubuntu0.1	arm64
ubuntu-advantage-tools	37.2ubuntu~24.04.1	all
ubuntu-desktop	1.539.2	arm64
ubuntu-desktop-minimal	1.539.2	arm64
ubuntu-docs	24.04.2	all
ubuntu-drivers-common	1:0.9.7.6ubuntu3.7	arm64
ubuntu-kernel-accessories	1.539.2	arm64
ubuntu-keyring	2023.11.28.1	all
ubuntu-minimal	1.539.2	arm64
ubuntu-mono	24.04-0ubuntu1	all
ubuntu-pro-client	37.2ubuntu~24.04.1	arm64
ubuntu-pro-client-l10n	37.2ubuntu~24.04.1	arm64
ubuntu-release-upgrader-core	1:24.04.27	all
ubuntu-release-upgrader-gtk	1:24.04.27	all
ubuntu-report	1.7.3ubuntu0.24.04.3	arm64
ubuntu-server	1.539.2	arm64
ubuntu-server-minimal	1.539.2	arm64
ubuntu-session	46.0-1ubuntu4	all
ubuntu-settings	24.04.6	all
ubuntu-standard	1.539.2	arm64
ubuntu-wallpapers	24.04.2	all
ubuntu-wallpapers-noble	24.04.2	all
ucf	3.0043+nmu1	all
ucx-utils	1.16.0+ds-5ubuntu1	arm64
udev	255.4-1ubuntu8.17	arm64
udisks2	2.10.1-6ubuntu1.5	arm64
ufw	0.36.2-6	all
unminimize	0.2.1	arm64
uno-libs-private	4:24.2.7-0ubuntu0.24.04.6	arm64
unzip	6.0-28ubuntu4.1	arm64
update-inetd	4.53	all
update-manager	1:24.04.12	all
update-manager-core	1:24.04.12	all
update-notifier	3.192.68.2	arm64
update-notifier-common	3.192.68.2	all
upower	1.90.3-1	arm64
ure	4:24.2.7-0ubuntu0.24.04.6	arm64
ure-java	4:24.2.7-0ubuntu0.24.04.6	arm64
usb-creator-common	0.3.17	all
usb-creator-gtk	0.3.17	all
usb-modeswitch	2.6.1-3ubuntu3	arm64
usb-modeswitch-data	20191128-6	all
usb.ids	2024.03.18-1	all
usbmuxd	1.1.1-5~exp3ubuntu2.1	arm64
usbutils	1:017-3build1	arm64
user-session-migration	0.4.1ubuntu3	arm64
util-linux	2.39.3-9ubuntu6.6	arm64
uuid-runtime	2.39.3-9ubuntu6.6	arm64
va-driver-all	2.20.0-2ubuntu0.2	arm64
vim	2:9.1.0016-1ubuntu7.20	arm64
vim-common	2:9.1.0016-1ubuntu7.20	all
vim-runtime	2:9.1.0016-1ubuntu7.20	all
vim-tiny	2:9.1.0016-1ubuntu7.20	arm64
vino	3.22.0-6ubuntu5	arm64
vlan	2.0.5ubuntu5	all
wamerican	2020.12.07-2	all
wbrazilian	3.0~beta4-25	all
wbritish	2020.12.07-2	all
webp-pixbuf-loader	0.2.4-2build2	arm64
wfrench	1.2.7-2	all
wget	1.21.4-1ubuntu4.5	arm64
whiptail	0.52.24-2ubuntu2	arm64
whoopsie-preferences	23build3	arm64
wine	9.0~repack-4build3	all
wine64	9.0~repack-4build3	arm64
wireless-regdb	2026.02.04-0ubuntu1~24.04.1	all
wireless-tools	30~pre9-16.1ubuntu2	arm64
wireplumber	0.4.17-1ubuntu4.1	arm64
witalian	1.10	all
wngerman	20161207-12	all
wogerman	1:2-39	all
wpasupplicant	2:2.11-0ubuntu5~24.04.1	arm64
wportuguese	20220621-1	all
wspanish	1.0.30	all
wswiss	20161207-12	all
x11-apps	7.7+11build3	arm64
x11-common	1:7.7+23ubuntu3	all
x11-session-utils	7.7+6build2	arm64
x11-utils	7.7+6build2	arm64
x11-xkb-utils	7.7+8build2	arm64
x11-xserver-utils	7.7+10build2	arm64
xauth	1:1.1.2-1build1	arm64
xbitmaps	1.1.1-2.2	all
xbrlapi	6.6-4ubuntu5	arm64
xcursor-themes	1.0.6-0ubuntu1	all
xdg-dbus-proxy	0.1.5-1ubuntu0.2	arm64
xdg-desktop-portal	1.18.4-1ubuntu2.24.04.2	arm64
xdg-desktop-portal-gnome	46.2-0ubuntu1	arm64
xdg-desktop-portal-gtk	1.15.1-1build2	arm64
xdg-user-dirs	0.18-1build1	arm64
xdg-user-dirs-gtk	0.11-1build2	arm64
xdg-utils	1.1.3-4.1ubuntu3	all
xfonts-base	1:1.0.5+nmu1	all
xfonts-encodings	1:1.0.5-0ubuntu2	all
xfonts-utils	1:7.7+6build3	arm64
xfsprogs	6.6.0-1ubuntu2.1	arm64
xinit	1.4.1-0ubuntu5	arm64
xinput	1.6.4-1build1	arm64
xkb-data	2.41-2ubuntu1.1	all
xml-core	0.19	all
xorg	1:7.7+23ubuntu3	arm64
xorg-docs-core	1:1.7.1-1.2	all
xorgxrdp	1:0.9.19-1	arm64
xorriso	1:1.5.6-1.1ubuntu3	arm64
xrdp	0.9.24-4ubuntu0.1~esm1	arm64
xserver-common	2:21.1.12-1ubuntu1.6	all
xserver-xorg	1:7.7+23ubuntu3	arm64
xserver-xorg-core	2:21.1.12-1ubuntu1.6	arm64
xserver-xorg-input-all	1:7.7+23ubuntu3	arm64
xserver-xorg-input-libinput	1.4.0-1ubuntu24.04.1	arm64
xserver-xorg-video-nvidia-580	580.173.02-0ubuntu0.24.04.1	arm64
xul-ext-ubufox	3.4-0ubuntu1.17.10.4	all
xwayland	2:23.2.6-1ubuntu0.8	arm64
xxd	2:9.1.0016-1ubuntu7.20	arm64
xz-utils	5.6.1+really5.4.5-1ubuntu0.3	arm64
yaru-theme-gnome-shell	24.04.2-nvidia	all
yaru-theme-gtk	24.04.2-nvidia	all
yaru-theme-icon	24.04.2-nvidia	all
yaru-theme-sound	24.04.2-nvidia	all
yaru-theme-unity	24.04.2-nvidia	all
yelp	42.2-1ubuntu0.24.04.2	arm64
yelp-xsl	42.1-2ubuntu0.24.04.1	all
zenity	4.0.1-1build3	arm64
zenity-common	4.0.1-1build3	all
zerofree	1.1.1-1build5	arm64
zip	3.0-13ubuntu0.2	arm64
zlib1g	1:1.3.dfsg-3.1ubuntu2.2	arm64
zlib1g-dev	1:1.3.dfsg-3.1ubuntu2.2	arm64
zstd	1.5.5+dfsg2-2build1.1	arm64
